UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
25317,70269,"Detroit, MI",2020-03-25,You didn t think that I was JUST a sportswriter did you I got out in these socially distanced streets and wrote about low gas prices during COVID 19 Michigan gas prices fall to lowest in four years local station has 1 23 gas,Negative
25331,70283,"Detroit, MI",2020-03-25,"@freep @ThomasAlbert How many people have been close to him and ended with COVID-19 but somehow heÂs healthy? Think about it...
Real estate markets in NY tank, prices bottom out and he goes back and buys everything up dirt cheap!
He and his family an",Positive
25332,70284,California,2020-03-25,"Recently DRC wrote a letter to grocery store CEOs in response to #COVID2019. We need their help to ensure individuals with #Disabilities have access to the items they need!

The full letter can be viewed here: https://t.co/3dztEts2w4 https://t.co/01wBJDRNfD",Extremely Positive
25334,70286,"Cleveland, Ohio",2020-03-25,"Industries built for a Pandemic - such as the #Coronavirus

Industries: Utilities, Consumer Supermarket Stores, Consumer Staples, Technology.

Companies: $ED $D $WTRG $COST $TGT $WMT $PG $KMB $UL $CSCO $IBM $MSFT

#Dividends #Investing 
https://t.co/e4qOAJCy47",Neutral
25355,70307,New York,2020-03-25,"""Beware of Fraudulent Coronavirus Tests, Vaccines and Treatments"": Because #COVID19 has never been seen in humans before, there are currently no vaccines to prevent or drugs to treat COVID-19 approved by the #FDA https://t.co/dsKTxO4PD9",Positive
25356,70308,"Washington, DC",2020-03-25,"@alwaystheself I don't go to the hallway of my building without a mask and last time we walked for exercise was 2 weeks ago, and last time I went out to the grocery store was 12 days ago (wearing mask). https://t.co/U8uZi5nWX1",Neutral
25358,70310,"Wisconsin, USA",2020-03-25,"On the 5th day of SAH my true love gave to me 5 MINUTES ALONE, 4 home school websites, 3 stock market lectures, 2 bags of canned food, and hopefully not COVID-19.",Extremely Positive
25359,70311,"Wisconsin, USA",2020-03-25,"On the 4th day of SAH my true love gave to me, 4 home school websites, 3 stock market lectures, 2 bags of canned food, and hopefully not COVID-19.",Extremely Positive
25360,70312,"Wisconsin, USA",2020-03-25,"On the 3rd day of StayAtHome my true love gave to me, 3 stock market lectures, 2 bags of canned food, and hopefully not COVID-19.",Extremely Positive
25362,70314,Oregon,2020-03-25,"If you are an atheist nothing matters anyway..

A Christian or other deity based religions say it is in god(s) hands..

Spirituality teaches everything is in perfect universal order.

Why again are people freaking out?

#ToiletPaper
#COVID?19 
#coronavirus",Positive
25365,70317,"Duluth, Minnesota",2020-03-25,Cycleways and pedestrian routes make transport more resilient and fairer They are immune to oil prices and quite resilient to extreme weather and viruses They don t discriminate by income gender or race,Positive
25369,70321,"Florida, USA",2020-03-25,"I was deemed an #EssentialWorker at a medical service in #Florida &amp; I've gone from taking lunch to work to taking disinfecant, gloves and homemade hand sanitizer (we're almost out). We need a distribution system to prioritize essential businesses getting supplies.

#coronavirus https://t.co/9FR4h2jgsw",Positive
25376,70328,"New York, NY",2020-03-25,"I've created two concoctions when I head out into the #coronavirus battle zone. (Local grocery, store, etc.). 1. Spray bottle (pocket-sized) filled with 9.95% alcohol. 2. Small container of Aloe Hand Sanitizer. Sounds draconian? Yes. But, so be it. Protect yourselves, folks.",Extremely Positive
25384,70336,"Kansas City, MO",2020-03-25,Running out of games to play with your family? Play #FTCScamBingo! Spot some of those scam calls you might be getting and spread the word to help protect others in your community: https://t.co/2tu4IL12lT #Coronavirus #COVID19 https://t.co/CiHHwEdNhN,Extremely Positive
25400,70352,"San Diego, CA",2020-03-25,"Signs of early morning grocery shopping in #SanDiego, California on 25-March-2020. #SocialDistancing was a bit tricky and it wasn't even that crowded in the store. Ample food. #StayHome #StayAtHome 

@AP #coronavirus updates: https://t.co/ggOw5khxL1 #COVID19

Photos by @EdJoyce https://t.co/Hs7l8gjJPH",Negative
25401,70353,"Denver, Colorado",2020-03-25,"The craft-distilling industry has been getting a lot of well-deserved publicity for companies like @SpiritHoundDist making hand sanitizer. But the #coronavirus effects on the roughly 100 local distilleries are much greater, and potentially scarier: https://t.co/uTIuCN0PM5",Extremely Positive
25404,70356,Alabama,2020-03-25,"Natural disaster = buy milk and bread.
Pandemic = buy all the toilet paper I can get my hands on.  #coronavirus #pandemic #naturaldisaster #toiletpaper",Negative
25409,70361,"Washington, DC",2020-03-25,One Senate Source says some Senate Offices received another delivery of hand sanitizer this morning. It was soon recalled after someone noticed the expiration date in 2009. Another non-expired batch was soon delivered. #coronavirus,Positive
25411,70363,"San Antonio, TX",2020-03-25,Co founders Ryan Campbell Judson Kauffman and Brent Looby all served in the military and they say they wanted to aid in the fight against the so they began production this week on making the sanitizer according to and FDA standards,Negative
25421,70373,"Los Angeles, CA",2020-03-25,"Hehe...at times like these I like to imagine myself as an alien observing the human race. And the only apt emotion I would feel, is unapologetic, pathetic, pity: so much so that 
 it is comedic and downright laughable #coronavirus #COVIDIDIOTS #humans #toiletpaper",Positive
25423,70375,"Washington, DC",2020-03-25,It s illegal to make hand sanitizer unless your company complies with FDA regulations Our own explains why the crisis may change that at least temporarily,Extremely Negative
25425,70377,Texas ,2020-03-25,"Tried to DIY hand sanitizer, ended up with Jello-shots.  Oops, guess that's what we are doing on day 3 of #WorkingFromHome
#WednesdayThoughts #coronavirus #Covid_19",Positive
25426,70378,"Lake Charles, Louisiana",2020-03-25,"#BadVirusFAQs
If #Coronavirus is an upper respiratory thing, then don't we need lung sanitizer instead of hand sanitizer? I've never heard of someone drowning from having wet fingers. https://t.co/7eHAEiEunN",Positive
25429,70381,"Massachusetts, USA",2020-03-25,Have people noticed stores are increasing prices for basic food/cleaning items? #pricegouging #coronavirus,Neutral
25431,70383,"Washington, DC",2020-03-25,"hey @AmericanU alums!! campus food service workers have been laid off without pay or health benefits; sign the petition to the president to demand our massive endowment covers basic needs for the folks who took care of all of us:
https://t.co/DtPYugvewd",Extremely Positive
25444,70396,California,2020-03-25,"Superheroes come in many forms. TodayÂs superheroes are our hospital staff, supermarket workers, delivery drivers, volunteers, and those choosing to self-isolate to prevent the spread of COVID-19. The entire Empire Team sincerely thanks you. https://t.co/7na7Ff0YsI",Extremely Positive
25457,70409,Florida,2020-03-25,"@clevelandbanner @newschannelnine @newschannelnine A Tennessee Publix - Cleveland
Grocery store worker: ""I have a lot of anxiety"" https://t.co/qGg7lKNMqE",Negative
25461,70413,VA & Washington DC,2020-03-25,Grocery store workers across are now at the front lines of the new #COVID19 epidemic. They are now almost as critical to keep healthy as HCWs. https://t.co/Pr6owdBEc3,Positive
25464,70416,"New Jersey, USA",2020-03-25,Thanks to Robert and Penny Fox Family Pavilion Scholar Senior Fellow Steve Viscelli also of and for providing crucial context on how might affect our consumer processes maybe for good,Extremely Positive
25465,70417,"New York, USA",2020-03-25,"""The sudden drop in oil prices this month and the subsequent fall of the ruble will likely push Russia intoÂ"" https://t.co/G3yjz3l4lL",Negative
25466,70418,Texas,2020-03-25,Watch the heroes in our food supply chain step up and get us fed While in the country is sufficient has thrown a wrench into the mix companies scramble to fill supermarket shelves as quickly as consumers empty them,Positive
25472,70424,Los Angeles / New York,2020-03-25,"#Sky is putting up the prices of its U.K. satellite television packages, just days after writing to customers telling them it was Âlooking afterÂ them during the #coronavirus crisis.

Thanks for nothing, Sky.

https://t.co/R2VqnWJZ9k",Negative
25475,70427,"Texas, USA",2020-03-25,"So basically #Houston, you're on your own #Houstonlockdown #coronavirus 
 https://t.co/x4oKCs6RwG",Neutral
25477,70429,"Boston, MA",2020-03-25,"Grocery CEO says 'storm' from panic shopping is 'over right now'
 https://t.co/9fRFjQtJNq @IrmaRaste @eViRaHealth #coronavirus #COVID?19 #COVID19 #CoronavirusPandemic #CoronavirusLockdown https://t.co/PewflbFCbW",Negative
25478,70430,"New York, NY",2020-03-25,Suzy is continuing to help companies navigate this crisis with real-time consumer insights via our COVID-19 Hub as well as hosting weekly webinars and category-specific insights. Please get in touch if we can help! #AskSuzy https://t.co/JZLLCRN6QA,Positive
25488,70440,"Rockford, Illinois",2020-03-25,"SUBMIT YOUR HERO

From first responders to medical professionals to grocery store clerks to maintenance workers, there are many people working during the COVID-19 pandemic while the rest stay home. https://t.co/PW4EJuUQqx",Extremely Positive
25489,70441,Southern California,2020-03-25,Auto Lease Prices Drop On Several Mid-Size Cars And SUVs In March: Automotive manufacturers offer aggressive lease deals on many vehicles amidst sales slump in response to COVID-19. https://t.co/ljvNLGhJSS https://t.co/S5KvhgADb9,Negative
25495,70447,"Chicago,  IL",2020-03-25,"Friends believes that access to nature is a basic human right &amp; likewise, access to healthy food is a basic human right. As schools close and social service agencies scale back services due to COVID-19, food pantries throughout the region are experiencing an even greater demand. https://t.co/blm9MzN0LK",Extremely Positive
25497,70449,Northeast Wisconsin,2020-03-25,Is there a doctor or nurse a police officer a grocery store employee or anyone else in your life you d like to thank Give the essential worker in your life a shout out by sharing a photo or video with us here  ,Extremely Positive
25498,70450,"Illinois, USA",2020-03-25,How do we address this  @GovMurphy   Grocery stores are the tipping point,Neutral
25505,70457,"Bloomington, Illinois",2020-03-25,"With live #cattle prices down 30% and corn down 15% for the year due to the recent #market collapse and economic shutdown caused by the #coronavirus pandemic, @ScottIrwinUI &amp; Todd Hubbs advise #farmers to remain patient pricing their products: https://t.co/edoqSpSW01 https://t.co/tzFgTtvbmP",Negative
25508,70460,"Charlottesville, Virginia",2020-03-25,"After #coronavirus ends, medical professionals, grocery store, gas station, nursing home employees, delivery drivers, pharmacy workers, mail carriers, fire, police, &amp; everyone else who worked to save lives should get an EXTRA 2-week leave or pay!
@realDonaldTrump #stimulus",Positive
25512,70464,"Washington, DC",2020-03-25,"""[M]ore than 37 million people struggle with hunger here in the U.S., and now food banks all across the country are facing a great demand."" Â@RobinRoberts

Learn more about how you can help our food banks do what they do best: feed our neighbors in need. ?

#COVID19 #coronavirus https://t.co/hcb3dzqmPv",Extremely Positive
25514,70466,"Texas, USA",2020-03-25,If I can smell your perfume shampoo deodorant or hand sanitizer you re too fucking close Also that s overkill,Positive
25515,70467,"Texas, USA",2020-03-25,"Shopping online for a bike because IÂm too lazy to just walk.
#coronavirus https://t.co/Vb9i5wDVb2",Negative
25518,70470,Florida,2020-03-25,"#DigitalTransformation 
#coronavirus #COVID19 #COVID #Covid19Out 
#MeaningfulGrowth #GeniouxMG  
eMarketer principal analyst Andrew Lipsman discusses the current wave of retail store closures, the seismic shift to online shopping and",Neutral
